|      20520 <= x <       20580;  y_228        =   75.0000 +     8.5583x   -16.7167x^2     7.3083x_3 ; Bezier Curve 
|      20610 <= x <       20670;  y_229        =   26.0000 +   -15.9333x    31.4667x^2   -13.9333x_3 ; Bezier Curve 
|      20700 <= x <       20760;  y_230        =   76.0000 +    -2.4250x     2.9500x^2    -0.3750x_3 ; Bezier Curve 
|      20790 <= x <       20850;  y_231        =   60.0000 +     0.9000x    -0.0000x^2    -0.9000x_3 ; Bezier Curve 
|      20880 <= x <       20940;  y_232        =   77.0000 +    -1.7833x     1.9667x^2    -0.0833x_3 ; Bezier Curve 
|      20970 <= x <       21030;  y_233        =   61.0000 +     0.9500x     0.0000x^2    -0.9500x_3 ; Bezier Curve 
|      21060 <= x <       21120;  y_234        =   81.0000 +    -0.5083x    -0.9833x^2     1.4417x_3 ; Bezier Curve 
|      21150 <= x <       21210;  y_235        =   61.0000 +     0.9000x    -0.0000x^2    -0.9000x_3 ; Bezier Curve 
|      21240 <= x <       21300;  y_236        =   81.0000 +    -0.0167x    -1.9667x^2     1.8833x_3 ; Bezier Curve 
|      21330 <= x <       21390;  y_237        =   60.0000 +     1.0000x     0.0000x^2    -1.0000x_3 ; Bezier Curve 
|      21420 <= x <       21480;  y_238        =   74.0000 +    -4.1417x     6.8833x^2    -2.3917x_3 ; Bezier Curve 
|      21510 <= x <       21570;  y_239        =   60.0000 +     0.0167x     1.9667x^2    -1.8833x_3 ; Bezier Curve 
|      21600 <= x <       21660;  y_240        =   79.0000 +    -0.9500x     0.0000x^2     0.9500x_3 ; Bezier Curve 
|      21690 <= x <       21750;  y_241        =   61.0000 +     1.2917x    -0.9833x^2    -0.3583x_3 ; Bezier Curve 
|      21780 <= x <       21840;  y_242        =   81.0000 +    -0.0167x    -1.9667x^2     1.8833x_3 ; Bezier Curve 
|      21870 <= x <       21930;  y_243        =   62.0000 +     0.8500x    -0.0000x^2    -0.8500x_3 ; Bezier Curve 
|      21960 <= x <       22020;  y_244        =   79.0000 +    -0.9000x     0.0000x^2     0.9000x_3 ; Bezier Curve 
|      22050 <= x <       22110;  y_245        =   61.0000 +     0.4083x     0.9833x^2    -1.3417x_3 ; Bezier Curve 
|      22140 <= x <       22200;  y_246        =   79.0000 +    -0.9000x     0.0000x^2     0.9000x_3 ; Bezier Curve 
|      22230 <= x <       22290;  y_247        =   61.0000 +     1.8833x    -1.9667x^2    -0.0167x_3 ; Bezier Curve 
|      22320 <= x <       22380;  y_248        =   79.0000 +     8.3583x   -16.7167x^2     7.5083x_3 ; Bezier Curve 
|      22410 <= x <       22470;  y_249        =   81.0000 +     2.3500x    -5.9000x^2     3.2500x_3 ; Bezier Curve 
|      22500 <= x <       22560;  y_250        =   63.0000 +    -8.2000x    17.7000x^2    -8.6000x_3 ; Bezier Curve 
|      22590 <= x <       22650;  y_251        =   75.0000 +     4.7583x   -10.8167x^2     5.5083x_3 ; Bezier Curve 
|      22680 <= x <       22740;  y_252        =   77.0000 +     0.7917x    -0.9833x^2     0.1417x_3 ; Bezier Curve 
|      22770 <= x <       22830;  y_253        =   78.0000 +     0.6417x    -0.9833x^2     0.2917x_3 ; Bezier Curve 
|      22860 <= x <       22920;  y_254        =   64.0000 +    -8.4583x    16.7167x^2    -7.4083x_3 ; Bezier Curve 
|      22950 <= x <       23010;  y_255        =   77.0000 +    -2.6667x     3.9333x^2    -1.0667x_3 ; Bezier Curve 
|      23040 <= x <       23100;  y_256        =   64.0000 +    16.9833x   -37.3667x^2    18.4833x_3 ; Bezier Curve 
|      23130 <= x <       23190;  y_257        =   79.0000 +     0.3417x    -0.9833x^2     0.5917x_3 ; Bezier Curve 
|      23220 <= x <       23280;  y_258        =   76.0000 +    -2.0750x     2.9500x^2    -0.7250x_3 ; Bezier Curve 
|      23310 <= x <       23370;  y_259        =   59.0000 +    -2.0083x     4.9167x^2    -2.6583x_3 ; Bezier Curve 
|      23400 <= x <       23460;  y_260        =   73.0000 +    -0.6333x     1.9667x^2    -1.2333x_3 ; Bezier Curve 
|      23490 <= x <       23550;  y_261        =   63.0000 +    -8.3500x    17.7000x^2    -8.4500x_3 ; Bezier Curve 
|      23580 <= x <       23640;  y_262        =   80.0000 +     3.4917x    -6.8833x^2     3.0417x_3 ; Bezier Curve 
|      23670 <= x <       23730;  y_263        =   80.0000 +     0.7250x    -2.9500x^2     2.0750x_3 ; Bezier Curve 
|      23760 <= x <       23820;  y_264        =   81.0000 +     7.4083x   -16.7167x^2     8.4583x_3 ; Bezier Curve 
|      23850 <= x <       23910;  y_265        =   83.0000 +     0.0833x    -1.9667x^2     1.7833x_3 ; Bezier Curve 
|      23940 <= x <       24000;  y_266        =   64.0000 +    -6.9333x    13.7667x^2    -6.1333x_3 ; Bezier Curve 
|      24030 <= x <       24090;  y_267        =   63.0000 +    -8.0000x    17.7000x^2    -8.8000x_3 ; Bezier Curve 
|      24120 <= x <       24180;  y_268        =   78.0000 +     7.1333x   -13.7667x^2     5.9333x_3 ; Bezier Curve 
|      24210 <= x <       24270;  y_269        =   64.0000 +    -9.8333x    19.6667x^2    -8.8333x_3 ; Bezier Curve 
|      24300 <= x <       24360;  y_270        =   77.0000 +    -1.2750x     2.9500x^2    -1.5250x_3 ; Bezier Curve 
|      24390 <= x <       24450;  y_271        =   80.0000 +    -0.5417x     0.9833x^2    -0.3917x_3 ; Bezier Curve 
|      24480 <= x <       24540;  y_272        =   79.0000 +    -1.7333x     1.9667x^2    -0.1333x_3 ; Bezier Curve 
|      24570 <= x <       24630;  y_273        =   64.0000 +    -8.8500x    17.7000x^2    -7.9500x_3 ; Bezier Curve 
|      24660 <= x <       24720;  y_274        =   81.0000 +     1.0833x    -1.9667x^2     0.7833x_3 ; Bezier Curve 
|      24750 <= x <       24810;  y_275        =   81.0000 +    -0.1000x     0.0000x^2     0.1000x_3 ; Bezier Curve 
|      24840 <= x <       24900;  y_276        =   81.0000 +     7.9167x   -15.7333x^2     7.0167x_3 ; Bezier Curve 
|      24930 <= x <       24990;  y_277        =   81.0000 +    -1.7833x     1.9667x^2    -0.0833x_3 ; Bezier Curve 
|      25020 <= x <       25080;  y_278        =   79.0000 +    -0.2583x    -0.9833x^2     1.1917x_3 ; Bezier Curve 
|      25110 <= x <       25170;  y_279        =   80.0000 +     0.5917x    -0.9833x^2     0.3417x_3 ; Bezier Curve 
|      25200 <= x <       25260;  y_280        =   81.0000 +     0.1333x    -1.9667x^2     1.7333x_3 ; Bezier Curve 
|      25290 <= x <       25350;  y_281        =   64.0000 +    -9.8333x    19.6667x^2    -8.8333x_3 ; Bezier Curve 
|      25380 <= x <       25440;  y_282        =   80.0000 +    24.6333x   -49.1667x^2    22.0333x_3 ; Bezier Curve 
|      25470 <= x <       25530;  y_283        =   26.0000 +   -24.4417x    54.0833x^2   -26.8917x_3 ; Bezier Curve 
|      25560 <= x <       25620;  y_284        =   79.0000 +     7.9667x   -15.7333x^2     6.9667x_3 ; Bezier Curve 
|      25650 <= x <       25710;  y_285        =   64.0000 +    -7.6083x    16.7167x^2    -8.2583x_3 ; Bezier Curve 
|      25740 <= x <       25800;  y_286        =   63.0000 +    -7.4083x    16.7167x^2    -8.4583x_3 ; Bezier Curve 
|      25830 <= x <       25890;  y_287        =   62.0000 +    -5.3083x    10.8167x^2    -4.9583x_3 ; Bezier Curve 
|      25920 <= x <       25980;  y_288        =   64.0000 +    -0.4917x     0.9833x^2    -0.4417x_3 ; Bezier Curve 
|      26010 <= x <       26070;  y_289        =   63.0000 +    -0.3917x     0.9833x^2    -0.5417x_3 ; Bezier Curve 
|      26100 <= x <       26160;  y_290        =   65.0000 +    -6.5250x    14.7500x^2    -7.4750x_3 ; Bezier Curve 
|      26190 <= x <       26250;  y_291        =   79.0000 +     7.3750x   -14.7500x^2     6.6250x_3 ; Bezier Curve 
|      26280 <= x <       26340;  y_292        =   63.0000 +     0.5083x     0.9833x^2    -1.4417x_3 ; Bezier Curve 
|      26370 <= x <       26430;  y_293        =   84.0000 +    -0.3500x     0.0000x^2     0.3500x_3 ; Bezier Curve 
|      26460 <= x <       26520;  y_294        =   65.0000 +    -5.9333x    13.7667x^2    -7.1333x_3 ; Bezier Curve 
|      26550 <= x <       26610;  y_295        =   81.0000 +     8.7500x   -17.7000x^2     8.0500x_3 ; Bezier Curve 
|      26640 <= x <       26700;  y_296        =   80.0000 +    -2.2750x     2.9500x^2    -0.5250x_3 ; Bezier Curve 
|      26730 <= x <       26790;  y_297        =   63.0000 +    -0.3417x     0.9833x^2    -0.5917x_3 ; Bezier Curve 
|      26820 <= x <       26880;  y_298        =   83.0000 +     7.4083x   -16.7167x^2     8.4583x_3 ; Bezier Curve 
|      26910 <= x <       26970;  y_299        =   78.0000 +    -2.5167x     3.9333x^2    -1.2167x_3 ; Bezier Curve 
|      27000 <= x <       27060;  y_300        =   66.0000 +     0.7500x     0.0000x^2    -0.7500x_3 ; Bezier Curve 
|      27090 <= x <       27150;  y_301        =   77.0000 +     5.8417x   -12.7833x^2     6.2917x_3 ; Bezier Curve 
|      27180 <= x <       27240;  y_302        =   66.0000 +     0.0583x     0.9833x^2    -0.9917x_3 ; Bezier Curve 
|      27270 <= x <       27330;  y_303        =   65.0000 +     1.6833x    -1.9667x^2     0.1833x_3 ; Bezier Curve 
|      27360 <= x <       27420;  y_304        =   65.0000 +    -5.9500x    11.8000x^2    -5.2500x_3 ; Bezier Curve 
|      27450 <= x <       27510;  y_305        =   84.0000 +     9.5833x   -19.6667x^2     9.0833x_3 ; Bezier Curve 
|      27540 <= x <       27600;  y_306        =   77.0000 +     4.2667x    -9.8333x^2     5.0667x_3 ; Bezier Curve 
|      27630 <= x <       27690;  y_307        =   81.0000 +     8.2000x   -17.7000x^2     8.6000x_3 ; Bezier Curve 
|      27720 <= x <       27780;  y_308        =   38.0000 +   -18.3000x    35.4000x^2   -15.3000x_3 ; Bezier Curve 
|      27810 <= x <       27870;  y_309        =   62.0000 +    -7.6583x    16.7167x^2    -8.2083x_3 ; Bezier Curve 
|      27900 <= x <       27960;  y_310        =   68.0000 +    -3.6917x     6.8833x^2    -2.8417x_3 ; Bezier Curve 
|      27990 <= x <       28050;  y_311        =   81.0000 +     8.1083x   -16.7167x^2     7.7583x_3 ; Bezier Curve 
|      28080 <= x <       28140;  y_312        =   68.0000 +    -0.3333x     1.9667x^2    -1.5333x_3 ; Bezier Curve 
|      28170 <= x <       28230;  y_313        =   81.0000 +     8.0083x   -16.7167x^2     7.8583x_3 ; Bezier Curve 
|      28260 <= x <       28320;  y_314        =   73.0000 +     0.4000x    -0.0000x^2    -0.4000x_3 ; Bezier Curve 
|      28350 <= x <       28410;  y_315        =   80.0000 +     7.3667x   -15.7333x^2     7.5667x_3 ; Bezier Curve 
|      28440 <= x <       28500;  y_316        =   71.0000 +     4.0417x    -6.8833x^2     2.4917x_3 ; Bezier Curve 
|      28530 <= x <       28590;  y_317        =   64.0000 +    -6.3250x    14.7500x^2    -7.6750x_3 ; Bezier Curve 
|      28620 <= x <       28680;  y_318        =   82.0000 +     0.5750x    -2.9500x^2     2.2250x_3 ; Bezier Curve 
|      28710 <= x <       28770;  y_319        =   64.0000 +     0.4917x    -0.9833x^2     0.4417x_3 ; Bezier Curve 
|      28800 <= x <       28860;  y_320        =   83.0000 +     9.0417x   -18.6833x^2     8.6917x_3 ; Bezier Curve 
|      28890 <= x <       28950;  y_321        =   63.0000 +     0.4583x     0.9833x^2    -1.3917x_3 ; Bezier Curve 
|      28980 <= x <       29040;  y_322        =   60.0000 +    -9.7667x    21.6333x^2   -10.7667x_3 ; Bezier Curve 
|      29070 <= x <       29130;  y_323        =   64.0000 +    -7.8667x    15.7333x^2    -7.0667x_3 ; Bezier Curve 
|      29160 <= x <       29220;  y_324        =   63.0000 +    -9.2417x    18.6833x^2    -8.4917x_3 ; Bezier Curve 
|      29250 <= x <       29310;  y_325        =   76.0000 +     6.2000x   -11.8000x^2     5.0000x_3 ; Bezier Curve 
|      29340 <= x <       29400;  y_326        =   64.0000 +     1.4750x    -2.9500x^2     1.3250x_3 ; Bezier Curve 
|      29430 <= x <       29490;  y_327        =   81.0000 +     7.9000x   -17.7000x^2     8.9000x_3 ; Bezier Curve 
|      29520 <= x <       29580;  y_328        =   84.0000 +     9.3750x   -20.6500x^2    10.2250x_3 ; Bezier Curve 
|      29610 <= x <       29670;  y_329        =   63.0000 +    -6.4917x    12.7833x^2    -5.6417x_3 ; Bezier Curve 
|      29700 <= x <       29760;  y_330        =   80.0000 +     3.4917x    -6.8833x^2     3.0417x_3 ; Bezier Curve 
|      29790 <= x <       29850;  y_331        =   81.0000 +     3.3417x    -6.8833x^2     3.1917x_3 ; Bezier Curve 
|      29880 <= x <       29940;  y_332        =   64.0000 +    -7.3250x    14.7500x^2    -6.6750x_3 ; Bezier Curve 
|      29970 <= x <       30030;  y_333        =   30.0000 +   -25.7167x    51.1333x^2   -22.8167x_3 ; Bezier Curve 
|      30060 <= x <       30120;  y_334        =   64.0000 +    -0.2500x     0.0000x^2     0.2500x_3 ; Bezier Curve 
|      30150 <= x <       30210;  y_335        =   64.0000 +    -6.9333x    13.7667x^2    -6.1333x_3 ; Bezier Curve 
|      30240 <= x <       30300;  y_336        =   79.0000 +    -1.5250x     2.9500x^2    -1.2750x_3 ; Bezier Curve 
|      30330 <= x <       30390;  y_337        =   65.0000 +    -6.5750x    14.7500x^2    -7.4250x_3 ; Bezier Curve 
|      30420 <= x <       30480;  y_338        =   62.0000 +    -9.1917x    18.6833x^2    -8.5417x_3 ; Bezier Curve 
|      30510 <= x <       30570;  y_339        =   79.0000 +    -0.7833x     1.9667x^2    -1.0833x_3 ; Bezier Curve 
|      30600 <= x <       30660;  y_340        =   64.0000 +     0.3583x     0.9833x^2    -1.2917x_3 ; Bezier Curve 
|      30690 <= x <       30750;  y_341        =   64.0000 +    -9.2917x    18.6833x^2    -8.4417x_3 ; Bezier Curve 
|      30780 <= x <       30840;  y_342        =   67.0000 +     1.5333x    -1.9667x^2     0.3333x_3 ; Bezier Curve 
|      30870 <= x <       30930;  y_343        =   64.0000 +    -9.7833x    19.6667x^2    -8.8833x_3 ; Bezier Curve 
|      30960 <= x <       31020;  y_344        =   81.0000 +     6.9167x   -15.7333x^2     8.0167x_3 ; Bezier Curve 
|      31050 <= x <       31110;  y_345        =   64.0000 +     0.9000x    -0.0000x^2    -0.9000x_3 ; Bezier Curve 
|      31140 <= x <       31200;  y_346        =   83.0000 +     8.3583x   -16.7167x^2     7.5083x_3 ; Bezier Curve 
|      31230 <= x <       31290;  y_347        =   60.0000 +    -0.3750x     2.9500x^2    -2.4250x_3 ; Bezier Curve 
|      31320 <= x <       31380;  y_348        =   80.0000 +    -1.9167x     3.9333x^2    -1.8167x_3 ; Bezier Curve 
|      31410 <= x <       31470;  y_349        =   78.0000 +     6.5917x   -12.7833x^2     5.5417x_3 ; Bezier Curve 
|      31500 <= x <       31560;  y_350        =   83.0000 +    -0.5917x     0.9833x^2    -0.3417x_3 ; Bezier Curve 
|      31590 <= x <       31650;  y_351        =   80.0000 +     5.6417x   -12.7833x^2     6.4917x_3 ; Bezier Curve 
|      31680 <= x <       31740;  y_352        =   84.0000 +    -0.0667x    -1.9667x^2     1.9333x_3 ; Bezier Curve 
|      31770 <= x <       31830;  y_353        =   82.0000 +     6.9667x   -15.7333x^2     7.9667x_3 ; Bezier Curve 
|      31860 <= x <       31920;  y_354        =   82.0000 +    -1.3417x     0.9833x^2     0.4083x_3 ; Bezier Curve 
|      31950 <= x <       32010;  y_355        =   80.0000 +     0.0000x     0.0000x^2     0.0000x_3 ; Bezier Curve 
|      32040 <= x <       32100;  y_356        =   64.0000 +    -0.4417x     0.9833x^2    -0.4917x_3 ; Bezier Curve 
|      32130 <= x <       32190;  y_357        =   64.0000 +    -7.6667x    15.7333x^2    -7.2667x_3 ; Bezier Curve 
|      32220 <= x <       32280;  y_358        =   77.0000 +    -0.2583x    -0.9833x^2     1.1917x_3 ; Bezier Curve 
|      32310 <= x <       32370;  y_359        =   64.0000 +    15.6583x   -34.4167x^2    17.0083x_3 ; Bezier Curve 
|      32400 <= x <       32460;  y_360        =   73.0000 +     0.1500x    -0.0000x^2    -0.1500x_3 ; Bezier Curve 
|      32490 <= x <       32550;  y_361        =   81.0000 +     0.9750x    -2.9500x^2     1.8250x_3 ; Bezier Curve 
|      32580 <= x <       32640;  y_362        =   62.0000 +     1.9833x    -1.9667x^2    -0.1167x_3 ; Bezier Curve 
|      32670 <= x <       32730;  y_363        =   63.0000 +    -7.4083x    16.7167x^2    -8.4583x_3 ; Bezier Curve 
|      32760 <= x <       32820;  y_364        =   81.0000 +     8.9917x   -18.6833x^2     8.7417x_3 ; Bezier Curve 
|      32850 <= x <       32910;  y_365        =   62.0000 +    -8.4417x    18.6833x^2    -9.2917x_3 ; Bezier Curve 
|      32940 <= x <       33000;  y_366        =   79.0000 +     8.4583x   -16.7167x^2     7.4083x_3 ; Bezier Curve 
|      33030 <= x <       33090;  y_367        =   64.0000 +    -6.5750x    14.7500x^2    -7.4250x_3 ; Bezier Curve 
|      33120 <= x <       33180;  y_368        =   62.0000 +    -8.3083x    16.7167x^2    -7.5583x_3 ; Bezier Curve 
|      33210 <= x <       33270;  y_369        =   78.0000 +     1.7250x    -2.9500x^2     1.0750x_3 ; Bezier Curve 
|      33300 <= x <       33360;  y_370        =   80.0000 +    -0.8500x     0.0000x^2     0.8500x_3 ; Bezier Curve 
|      33390 <= x <       33450;  y_371        =   63.0000 +     1.3917x    -0.9833x^2    -0.4583x_3 ; Bezier Curve 
|      33480 <= x <       33540;  y_372        =   79.0000 +     7.8667x   -15.7333x^2     7.0667x_3 ; Bezier Curve 
|      33570 <= x <       33630;  y_373        =   76.0000 +    -2.2250x     2.9500x^2    -0.5750x_3 ; Bezier Curve 
|      33660 <= x <       33720;  y_374        =   78.0000 +    -1.1417x     0.9833x^2     0.2083x_3 ; Bezier Curve 
|      33750 <= x <       33810;  y_375        =   74.0000 +    -1.1250x     2.9500x^2    -1.6750x_3 ; Bezier Curve 
|      33840 <= x <       33900;  y_376        =   64.0000 +    -8.3083x    16.7167x^2    -7.5583x_3 ; Bezier Curve 
|      33930 <= x <       33990;  y_377        =   74.0000 +     3.3333x    -7.8667x^2     4.1333x_3 ; Bezier Curve 
|      34020 <= x <       34080;  y_378        =   79.0000 +    -1.6333x     1.9667x^2    -0.2333x_3 ; Bezier Curve 
|      34110 <= x <       34170;  y_379        =   78.0000 +     0.9833x    -1.9667x^2     0.8833x_3 ; Bezier Curve 
|      34200 <= x <       34260;  y_380        =   80.0000 +     2.2083x    -4.9167x^2     2.4583x_3 ; Bezier Curve 
|      34290 <= x <       34350;  y_381        =   71.0000 +     4.9250x    -8.8500x^2     3.4750x_3 ; Bezier Curve 
|      34380 <= x <       34440;  y_382        =   77.0000 +    -3.2083x     4.9167x^2    -1.4583x_3 ; Bezier Curve 
|      34470 <= x <       34530;  y_383        =   63.0000 +     2.7667x    -3.9333x^2     0.9667x_3 ; Bezier Curve 
|      34560 <= x <       34620;  y_384        =   77.0000 +     0.0500x    -0.0000x^2    -0.0500x_3 ; Bezier Curve 
|      34650 <= x <       34710;  y_385        =   81.0000 +     0.0333x    -1.9667x^2     1.8333x_3 ; Bezier Curve 
|      34740 <= x <       34800;  y_386        =   62.0000 +    -6.9167x    15.7333x^2    -8.0167x_3 ; Bezier Curve 
|      34830 <= x <       34890;  y_387        =   62.0000 +    -0.0333x     1.9667x^2    -1.8333x_3 ; Bezier Curve 
|      34920 <= x <       34980;  y_388        =   60.0000 +    13.9250x   -26.5500x^2    11.2750x_3 ; Bezier Curve 
|      35010 <= x <       35070;  y_389        =   24.0000 +     0.4917x    -0.9833x^2     0.4417x_3 ; Bezier Curve 
|      35100 <= x <       35160;  y_390        =   22.0000 +   -12.5250x    26.5500x^2   -12.6750x_3 ; Bezier Curve 
|      35190 <= x <       35250;  y_391        =   55.0000 +    15.5667x   -33.4333x^2    16.1667x_3 ; Bezier Curve 
|      35280 <= x <       35340;  y_392        =   21.0000 +     0.4417x    -0.9833x^2     0.4917x_3 ; Bezier Curve 
|      35370 <= x <       35430;  y_393        =   19.0000 +    -2.4083x     4.9167x^2    -2.2583x_3 ; Bezier Curve 
|      35460 <= x <       35520;  y_394        =   20.0000 +   -24.9833x    55.0667x^2   -27.2833x_3 ; Bezier Curve 
|      35550 <= x <       35610;  y_395        =   57.0000 +    -8.2917x    18.6833x^2    -9.4417x_3 ; Bezier Curve 
